# SAXS profile: number of points = 201, q_min = 0, q_max = 0.2, delta_q = 0.001
#    q    intensity    error
0.00000    196285201478.45239258 29442780.22176786
0.00100    195821356936.36785889 105743535.25691280
0.00200    194436767330.75701904 148744131.71800706
0.00300    192152131697.00991821 172936924.68785608
0.00400    189001398122.44815063 170101264.77370432
0.00500    185031077540.08209229 216486369.29068801
0.00600    180299107695.07229614 189314070.78719920
0.00700    174873679602.96066284 293787793.94287342
0.00800    168831623576.88937378 319091782.03236157
0.00900    162256911971.38369751 340739529.70573843
0.01000    155238637687.02676392 332986892.21687973
0.01100    147869414362.72128296 292781453.18569601
0.01200    140243224694.79821777 355516590.18851155
0.01300    132453772089.36590576 389414107.11775702
0.01400    124592422782.95462036 392466149.16470528
0.01500    116746775705.22898865 280192274.16919172
0.01600    108998818834.13964844 333536400.54270566
0.01700    101423908924.87806702 301229023.01963085
0.01800    94089236756.16722107 402231505.23206061
0.01900    87053269225.65563965 313391783.35340506
0.02000    80364804068.32084656 329093887.54655504
0.02100    74062863852.84617615 268848207.97499919
0.02200    68176144411.46621704 282249250.68671483
0.02300    62723632672.92897797 270966105.48099369
0.02400    57714447003.11915588 216429186.13033772
0.02500    53148836212.39752960 310920706.04246825
0.02600    49018502705.06880951 198524945.03571907
0.02700    45307931092.17773438 209322651.23307127
0.02800    41994976645.72297668 219213788.14373186
0.02900    39052462793.42390442 193309699.70310870
0.03000    36448853862.47445679 220333331.72633991
0.03100    34149887010.13997650 196703358.22934815
0.03200    32119356074.16140747 206688065.85689500
0.03300    30320624910.76613617 170098713.59102789
0.03400    28717194789.72181320 180918335.52288800
0.03500    27274170230.32746506 235648841.67183930
0.03600    25958570473.67371750 144070072.78690520
0.03700    24740459740.50264740 169224752.45126259
0.03800    23593069591.87873077 165623356.19996569
0.03900    22493536196.82892609 175449590.46033844
0.04000    21422782574.24929047 158100142.72415829
0.04100    20365996325.12825394 128305782.79740545
0.04200    19312181276.55775452 149476290.01518923
0.04300    18254261708.99640274 144573759.44607073
0.04400    17188655379.67765045 139228115.04141414
0.04500    16115035362.69982719 111193749.16923478
0.04600    15035679778.33896828 116601702.10146628
0.04700    13955271884.25846481 120573554.68761824
0.04800    12880139878.51328659 123069742.26539738
0.04900    11817920342.40290833 115224728.70185143
0.05000    10776904499.43425369 98931987.91168590
0.05100    9765732058.96735001 121876341.77340451
0.05200    8792759242.01251221 83882927.07785037
0.05300    7865925996.50286865 76456804.25026099
0.05400    6992185257.96062565 69222637.28192890
0.05500    6177440666.29065800 57079554.41924582
0.05600    5426251562.75928688 64952234.23717014
0.05700    4741848082.16017056 53630304.31261518
0.05800    4125885783.12551785 36514090.88559165
0.05900    3578708055.93742657 35429211.40853107
0.06000    3099221076.42739773 34029449.00898793
0.06100    2685154224.55464649 29966322.54639690
0.06200    2333088689.75529480 28661995.89340641
0.06300    2038754113.05823851 21529244.44050131
0.06400    1797106881.07102966 21026151.49185516
0.06500    1602725097.13524890 23800468.80579180
0.06600    1449810133.61799812 16027651.77705727
0.06700    1332495590.26783228 13591455.65679784
0.06800    1245023122.47153592 16751786.89699025
0.06900    1181882661.00429559 18614652.78233548
0.07000    1137926706.09388041 14542703.98489238
0.07100    1108501013.59406543 16760536.11056827
0.07200    1089533423.87811637 14316469.86043924
0.07300    1077560199.88264370 13157010.65704660
0.07400    1069696217.16493011 14440899.60848704
0.07500    1063704203.45463753 12126228.48776930
0.07600    1057928742.08775675 15884800.80713665
0.07700    1051246443.61994743 14759500.76047502
0.07800    1042970536.32650900 14831041.72208269
0.07900    1032842928.46842778 13633527.29524654
0.08000    1020915996.73593628 17365781.91912553
0.08100    1007461323.44916999 16109307.31777212
0.08200    992902610.92012155 18542457.12904160
0.08300    977751144.01504505 13551631.49205374
0.08400    962543704.84511614 12272432.81282673
0.08500    947779579.49336338 15894264.29426238
0.08600    933872140.34458053 12187032.00369622
0.08700    921128683.92070234 14590679.03844873
0.08800    909736713.70728612 14573982.83803990
0.08900    899744581.34141850 14575862.90235488
0.09000    891085146.84804440 17028637.95619490
0.09100    883550980.58608317 15850905.33640845
0.09200    876850148.97495937 19571296.24471219
0.09300    870622383.18100870 12275776.17971743
0.09400    864438154.56774080 14781893.13782003
0.09500    857865840.20642066 16059249.28349201
0.09600    850480047.27254105 13611933.79646387
0.09700    841871069.30884862 12375505.30064700
0.09800    831695887.15801501 12350684.50499701
0.09900    819680247.41859293 13524724.71837281
0.10000    805609720.82635629 13425486.62893397
0.10100    789384010.71878219 13285333.52523009
0.10200    770991966.92104542 14294191.73906220
0.10300    750488954.76966119 21073730.84125604
0.10400    728034066.73696041 12613190.79960657
0.10500    703853637.09733069 13429528.02766777
0.10600    678186855.09061587 11973389.49001528
0.10700    651384879.63274372 16883896.87459736
0.10800    623766196.48368716 10198577.79247062
0.10900    595684629.28842688 14743195.26878669
0.11000    567483797.74813557 11338326.81269762
0.11100    539490327.73397207 9063437.93257725
0.11200    511986615.42121732 11281625.60191294
0.11300    485237433.91961825 11616584.71495382
0.11400    459462074.73488665 11888581.74353226
0.11500    434806777.05673659 8322202.10474169
0.11600    411399062.75523323 8664064.66962891
0.11700    389316743.72085148 7579997.35722441
0.11800    368567370.01658273 7236820.65111763
0.11900    349163331.20296299 8798916.36075803
0.12000    331063191.99219733 7210556.66124267
0.12100    314218677.95156014 7475262.70061323
0.12200    298546328.13901436 7160634.01776097
0.12300    283970301.64386344 6338217.43131238
0.12400    270406884.89723694 8112206.92914377
0.12500    257786299.88481393 7795458.07584254
0.12600    246046237.24772573 4687181.04044533
0.12700    235113155.94848824 5868424.64903185
0.12800    224950152.11462286 6529178.47284222
0.12900    215537639.54380757 5463879.41995955
0.13000    206844681.46103185 4877397.81874666
0.13100    198865553.47738734 3937538.14445845
0.13200    191597700.93875119 4586849.17669927
0.13300    185052713.37885848 3719559.71426622
0.13400    179229457.88064858 3992336.36251260
0.13500    174134492.10645640 3907578.18710417
0.13600    169758304.81462979 5930506.65832694
0.13700    166095221.32251540 3781988.36784677
0.13800    163120035.49623555 3741158.19052325
0.13900    160817142.52849430 4728024.21330276
0.14000    159130377.49566633 3702168.40703312
0.14100    158016200.39302760 4712043.31795399
0.14200    157407898.97829640 5064599.38850003
0.14300    157241352.01721603 6113544.05479059
0.14400    157437792.18183118 3766699.35562507
0.14500    157923868.51681471 3804386.17203104
0.14600    158626102.72216544 4547017.44903341
0.14700    159455355.64326859 3539909.06228115
0.14800    160354261.45867717 3942309.70395452
0.14900    161242538.38933021 5441935.92739478
0.15000    162075885.78426787 4038120.88484527
0.15100    162801776.78673837 4825444.89164738
0.15200    163390535.21432516 4499775.55213346
0.15300    163796319.79307291 6432281.78180707
0.15400    164019866.69543833 4957500.70481911
0.15500    164036139.00712088 4989979.58408861
0.15600    163852216.57844356 4244591.87078774
0.15700    163469294.68375781 4649066.96022731
0.15800    162893638.91524410 5050517.51294512
0.15900    162133701.86818942 6225934.44560625
0.16000    161210002.06734243 5450510.42717420
0.16100    160124578.17660680 4669232.92003752
0.16200    158891275.08575872 5050359.41700838
0.16300    157507676.66158998 5812033.54318616
0.16400    155995476.13445231 5019154.68157822
0.16500    154343757.67343670 4611791.69701106
0.16600    152564871.17405245 6114800.32535429
0.16700    150643516.27795276 4935081.82627427
0.16800    148584452.06811029 5273262.45288170
0.16900    146392115.31861803 4479598.94026765
0.17000    144060403.35046211 4803694.37655010
0.17100    141595351.48835471 4383792.28908784
0.17200    139005072.40375113 4689336.33898459
0.17300    136302283.04599965 3557489.75550118
0.17400    133507060.52937351 4205472.60528306
0.17500    130638653.15596238 3448860.60619874
0.17600    127723835.86513178 3391068.00237635
0.17700    124806964.43006906 3998815.32920590
0.17800    121915853.04660317 3600784.88980406
0.17900    119108436.86424188 5467077.51029831
0.18000    116414842.55109930 5373127.31174583
0.18100    113895869.52646153 4042164.60043172
0.18200    111572472.23968959 5819062.56454131
0.18300    109510245.43002203 3929227.79164320
0.18400    107731789.07927437 4484335.93226799
0.18500    106277145.31453961 3558158.99322564
0.18600    105165793.20473200 3539880.76650747
0.18700    104420179.50807136 2944649.20124698
0.18800    104040243.48162140 4129357.45888175
0.18900    104034251.11716020 2964976.29692667
0.19000    104382785.44996826 3588680.33333065
0.19100    105083073.19474225 3026392.65100583
0.19200    106086588.67779785 3378327.57607501
0.19300    107382542.87761429 3124832.14539507
0.19400    108915260.25162156 3822925.81547996
0.19500    110653572.39112668 4879822.77304527
0.19600    112553203.23387907 5321515.70037319
0.19700    114568226.63403486 5784550.03611616
0.19800    116650941.13176769 3482030.75733975
0.19900    118771442.21402469 4988400.80874067
0.20000    120880719.17415594 6560196.93962385
