# SAXS profile: number of points = 201, q_min = 0, q_max = 0.2, delta_q = 0.001
#    q    intensity    error
0.06100    2345991803.26368237 26181269.74790907
0.06200    1995009067.94081235 24508687.54527523
0.06300    1704116414.32865429 17995470.17669422
0.06400    1467641248.42108989 17171403.40957695
0.06500    1279723518.15042853 19003895.13349409
0.06600    1134281355.07074261 12539480.96701096
0.06700    1025314839.25655115 10458211.84985023
0.06800    947063887.01938796 12742745.19632205
0.06900    894114461.32991874 14082303.42526437
0.07000    861484778.16353953 11009775.98050101
0.07100    844723621.99596810 12772221.76280132
0.07200    839975528.34815812 11037278.95955599
0.07300    843972478.91792369 10304904.45043024
0.07400    853972907.75104189 11528634.79491873
0.07500    867820991.12061214 9893159.76249194
0.07600    883861305.79463303 13271178.12866720
0.07700    900876601.38347077 12648308.07648421
0.07800    917988199.63371503 13053792.81096491
0.07900    934656425.02994895 12337465.38906848
0.08000    950567940.32471633 16169161.42343594
0.08100    965554274.77632594 15439213.57805374
0.08200    979545820.19520628 18293019.05054888
0.08300    992525244.30618358 13756400.53169914
0.08400    1004490278.04648685 12807251.64624788
0.08500    1015412488.52827942 17028468.23202329
0.08600    1025207895.18200731 13378963.66028763
0.08700    1033739535.96659839 16374435.01861681
0.08800    1040823171.07590306 16673987.98370930
0.08900    1046216189.06851864 16948703.05898549
0.09000    1049659229.70765114 20058988.82199422
0.09100    1050848035.64961839 18852214.64525330
0.09200    1049497710.68432570 23424790.00312829
0.09300    1045350561.90327144 14739443.61547438
0.09400    1038170115.16123796 17752709.80358972
0.09500    1027796498.71684134 19240351.36032743
0.09600    1014141838.93990469 16231340.89523255
0.09700    997180164.61919212 14658549.10904129
0.09800    976986433.11255431 14508249.21386560
0.09900    953718770.65841854 15736360.45582652
0.10000    927588782.22909427 15458267.78280655
0.10100    898906584.66011465 15128598.53135477
0.10200    868040485.00301909 16093471.34893346
0.10300    835378330.99282432 23457424.63773319
0.10400    801362439.41438055 13883604.91600962
0.10500    766444501.59497023 14623761.77847066
0.10600    731023351.02522087 12906217.86963361
