# SAXS profile: number of points = 201, q_min = 0, q_max = 0.2, delta_q = 0.001
#    q    intensity    error
0.00000    252298988982.70663452 37844848.34740599
0.00100    251716481351.41690063 135926903.15785581
0.00200    249977521782.31500244 191232810.21885151
0.00300    247107636905.96203613 222396881.13782930
0.00400    243148687760.18722534 218833827.29940745
0.00500    238158023265.65774536 278644898.24992120
0.00600    232207069363.47485352 243817432.75796816
0.00700    225379884366.04956055 378638221.47126925
0.00800    217771156518.68395996 411587503.19751847
0.00900    209484367412.67224121 439917190.37206173
0.01000    200629286823.25189209 430349838.81816590
0.01100    191320021238.96710205 378813658.54644722
0.01200    181672357353.68872070 460539446.08340001
0.01300    171801757539.64022827 505097189.44373989
0.01400    161820829473.24853516 509735635.43779910
0.01500    151837604930.14611816 364410268.05912405
0.01600    141953281940.41064453 434377062.15582359
0.01700    132261017995.40684509 392815241.06754017
0.01800    122844057816.09323120 525158370.79465610
0.01900    113775101874.88607788 409590385.23136348
0.02000    105115163013.95379639 430446612.01367992
0.02100    96913487985.92904663 351795977.33881527
0.02200    89206890669.53018188 369316544.15077078
0.02300    82020556812.64123535 354328821.55908722
0.02400    75367845942.66935730 282629435.17222023
0.02500    69251546602.17588806 405121566.12488377
0.02600    63664247497.05300140 257840214.15623367
0.02700    58589984191.79049683 270685739.36377990
0.02800    54004902011.97068024 281905601.43056679
0.02900    49879216294.25505066 246902131.99287662
0.03000    46177949632.26033020 279145718.35802293
0.03100    42862912012.36933899 246890384.55145264
0.03200    39893550921.18338013 256715012.00162911
0.03300    37228775341.75395203 208853439.29548046
0.03400    34827522120.20225525 219413399.48109165
0.03500    32650513372.50904846 282100448.56533402
0.03600    30660510464.40723419 170165840.94145912
0.03700    28823659502.89979935 197153840.11771005
0.03800    27109527402.95021820 190308891.17612338
0.03900    25491975333.48698425 198837416.80936182
0.04000    23948929032.86445618 176743104.45263392
0.04100    22462954356.22307968 141516619.00584385
0.04200    21020657117.97813797 162699893.64126369
0.04300    19612823874.50976944 155333572.29638517
0.04400    18233899003.53773117 147694588.78788036
0.04500    16881726260.10517120 116483916.60713874
0.04600    15556793956.01779938 120642942.73723026
0.04700    14262053641.87780380 123224149.19672295
0.04800    13002060776.86239815 124234696.50332625
0.04900    11782645730.78708076 114880801.22258815
0.05000    10610211740.50390244 97401748.31344794
0.05100    9491451920.80973434 118453325.48973952
0.05200    8432677320.12745285 80447745.38298306
0.05300    7439750988.27753353 72314382.97719990
0.05400    6517483471.75698376 64523089.37935480
0.05500    5669640526.01388359 52387480.90420657
0.05600    4898654216.72198868 58636893.71040361
0.05700    4205705110.30021572 47566527.01783089
0.05800    3590468208.33532381 31775645.12744898
0.05900    3051464008.17543077 30209495.09189615
0.06000    2585921765.37596416 28393422.31033477
0.06100    2190095847.36520290 24441470.79877887
0.06200    1859285375.19326591 22841321.90193309
0.06300    1588167473.46358705 16771049.30391095
0.06400    1370852990.10829449 16038980.73435755
0.06500    1201308723.62568665 17839435.38033082
0.06600    1073313317.79983509 11865479.28344553
0.06700    980758379.51736712 10003735.93924155
0.06800    917805254.33779836 12349070.27516370
0.06900    878984483.46388304 13844006.26271750
0.07000    859279996.57470715 10981598.87047624
0.07100    854223134.07510209 12915854.39216526
0.07200    859957729.27435315 11299845.09202657
0.07300    873227147.92887187 10662103.97579071
0.07400    891309985.82353199 12032685.37251925
0.07500    912080207.46848989 10397714.85250749
0.07600    933919632.55850101 14022803.94026334
0.07700    955653016.36529648 13417368.97888917
0.07800    976448086.29494548 13885092.43827241
0.07900    995815745.23955810 13144768.45370085
0.08000    1013497187.95716929 17239587.97587881
0.08100    1029379570.68531084 16459780.10752157
0.08200    1043452114.16739118 19486469.14648231
0.08300    1055757327.12626958 14632797.24071658
0.08400    1066355165.08263195 13596028.99298288
0.08500    1075281026.67711210 18032463.66391194
0.08600    1082514963.42990541 14126820.93603572
0.08700    1087985526.44304919 17233691.54811251
0.08800    1091574636.15707707 17487026.49249306
0.08900    1093105657.78455472 17708312.48786391
0.09000    1092386002.57197595 20875497.48978737
0.09100    1089176684.70397139 19539830.64159340
0.09200    1083257786.96258020 24178314.94106460
0.09300    1074434887.69365478 15149532.62838975
0.09400    1062533042.65042245 18169315.88323421
0.09500    1047451287.88749564 19608289.03089613
0.09600    1029158058.40095937 16471675.49900433
0.09700    1007679166.51275134 14812884.44413234
0.09800    983138471.90605819 14599606.99424457
0.09900    955738281.45847344 15769682.38559430
0.10000    925728535.00756395 15427266.76140186
0.10100    893453430.17313325 15036821.93702245
0.10200    859310088.71996796 15931609.79423232
0.10300    823708635.54426849 23129739.57412319
0.10400    787108700.64582825 13636658.88022685
0.10500    749973603.86094439 14309497.03491950
0.10600    712706375.31308341 12582831.64821936
0.10700    675769879.56504238 17515956.10258577
0.10800    639521097.74610889 10456170.44023396
0.10900    604302430.09589303 14956485.84881014
0.11000    570396952.08639026 11396531.63911562
0.11100    538031940.30466592 9038937.02261157
0.11200    507358169.81614983 11179637.79820399
0.11300    478494669.40546703 11455162.92488517
0.11400    451505548.09038681 11682706.60691231
0.11500    426375509.31016088 8160827.63247344
0.11600    403085554.71706450 8488982.18210018
0.11700    381578987.03344661 7429343.22742559
0.11800    361743902.27115422 7102841.85562597
0.11900    343499781.32767004 8656194.89717823
0.12000    326733640.21101320 7116259.01900660
0.12100    311347571.09507567 7406959.06527981
0.12200    297228618.25615746 7129028.74473168
0.12300    284288107.97902238 6345310.86904733
0.12400    272443898.66666847 8173317.34510608
0.12500    261638080.30025986 7911935.92109412
0.12600    251822030.61375216 4797209.90925308
0.12700    242933540.16229483 6063621.44820738
0.12800    234946927.05093890 6819334.87904365
0.12900    227846886.16260031 5775918.83645301
0.13000    221591463.75112376 5225126.96153719
0.13100    216155821.60380673 4279885.46949899
0.13200    211505615.53272334 5063444.67454583
0.13300    207610581.58453497 4172972.88657557
0.13400    204416445.26232061 4553376.53288993
0.13500    201870666.20863640 4529977.96330212
0.13600    199896927.51971442 6983399.49217376
0.13700    198425585.43065125 4518150.79330149
0.13800    197365874.00154504 4526586.53367998
0.13900    196649509.81975204 5781495.86134554
0.14000    196166196.46732843 4563806.77604421
0.14100    195837654.87062970 5839879.14366816
0.14200    195571105.15563381 6292500.60517019
0.14300    195295080.72307110 7593073.09666008
0.14400    194933590.27346861 4663786.36728298
0.14500    194434994.59848124 4683939.24082878
0.14600    193759816.52138191 5554125.40259760
